,s_bo,s_bc,s_so,s_sc,0,1,2
1106,-1.25,-1.0,-0.75,-0.25,0.711394758453822,-0.24818301621027028,2.3598001827736126
1107,-1.25,-1.0,-0.75,0.0,0.6696226717441488,-0.2658345498392415,2.2449134861113387
1108,-1.25,-1.0,-0.75,0.25,0.6933954004927321,-0.2672475705588998,2.349500574466371
1109,-1.25,-1.0,-0.75,0.5,0.7339006825156851,-0.28266346893783456,2.4987067042857194
1110,-1.25,-1.0,-0.75,0.75,0.6736653945014902,-0.292059773270102,2.2968936906806996
1111,-1.25,-1.0,-0.75,1.0,0.6737077575898541,-0.2929303499421583,2.3056438133461095
1112,-1.25,-1.0,-0.75,1.25,0.6661799158629582,-0.24939129741941657,2.2872948013149244
1113,-1.25,-1.0,-0.75,1.5,0.6112776148056994,-0.2674704620630114,2.112024481932146
1114,-1.25,-1.0,-0.75,1.75,0.5873072246779404,-0.2740099195566912,2.0510922728364642
1115,-1.25,-1.0,-0.5,-0.25,0.71797361050122,-0.24443007948103235,2.4015693530234556
1116,-1.25,-1.0,-0.5,0.0,0.672167440499034,-0.2475189216911564,2.26466275180892
1117,-1.25,-1.0,-0.5,0.25,0.6991557061219531,-0.25462346327642504,2.37595133327026
1118,-1.25,-1.0,-0.5,0.5,0.7487378356585522,-0.24649163564964038,2.5595116699071476
1119,-1.25,-1.0,-0.5,0.75,0.7015150055580784,-0.26337295204273203,2.4007804327291247
1120,-1.25,-1.0,-0.5,1.0,0.6821042526099391,-0.2679702240700227,2.346976290639884
1121,-1.25,-1.0,-0.5,1.25,0.6993970502003576,-0.23742292943124388,2.410748855729089
1122,-1.25,-1.0,-0.5,1.5,0.6210193004347554,-0.2454538825225393,2.1612243367826407
1123,-1.25,-1.0,-0.5,1.75,0.6476414841085362,-0.2436776846501415,2.266394297925321
1124,-1.25,-1.0,-0.25,0.0,0.7323023306014886,-0.23943471478407186,2.479686936775232
1125,-1.25,-1.0,-0.25,0.25,0.7412993400272287,-0.2500686312956051,2.5448822340139854
1126,-1.25,-1.0,-0.25,0.5,0.8064139172847632,-0.24603708236705257,2.8118324655468356
1127,-1.25,-1.0,-0.25,0.75,0.7348951980513485,-0.26406710050192217,2.547904874926476
1128,-1.25,-1.0,-0.25,1.0,0.7288893900119487,-0.272426825858738,2.5437937858065403
1129,-1.25,-1.0,-0.25,1.25,0.720227261504559,-0.2399515681423231,2.5253643444929383
1130,-1.25,-1.0,-0.25,1.5,0.6284078645097096,-0.2629409908285656,2.221949074131492
1131,-1.25,-1.0,-0.25,1.75,0.7085829220031966,-0.264256061280593,2.5441586699963357
1132,-1.25,-1.0,0.0,0.25,0.7565303579860735,-0.26762723802742117,2.617669813708764
1133,-1.25,-1.0,0.0,0.5,0.8526378141393712,-0.2644048380595341,3.0348719084763425
1134,-1.25,-1.0,0.0,0.75,0.8071441843224937,-0.2651740615055228,2.867532858097657
1135,-1.25,-1.0,0.0,1.0,0.8085777196456713,-0.27628761519864975,2.894820503175714
1136,-1.25,-1.0,0.0,1.25,0.8154077507405516,-0.2373068256444354,2.9301930209557647
1137,-1.25,-1.0,0.0,1.5,0.7177294239847282,-0.2781303112369503,2.5658934594098364
1138,-1.25,-1.0,0.0,1.75,0.8868664632643428,-0.27228317237427757,3.3222679711740692
1139,-1.25,-1.0,0.25,0.5,0.7478906123646248,-0.27074079376315274,2.617204592852226
1140,-1.25,-1.0,0.25,0.75,0.6783704808123316,-0.27862189083477995,2.390779415805321
1141,-1.25,-1.0,0.25,1.0,0.6253858569075352,-0.29919688074649775,2.219400270550197
1142,-1.25,-1.0,0.25,1.25,0.6313815676766582,-0.2683869446380931,2.2611455276271677
1143,-1.25,-1.0,0.25,1.5,0.5057408222322192,-0.285127157305313,1.8831306347258652
1144,-1.25,-1.0,0.25,1.75,0.7183562184147578,-0.28117193376046556,2.6518975804333924
1145,-1.25,-1.0,0.5,0.75,0.7970179640565302,-0.2692749845238037,2.8825206488687174
1146,-1.25,-1.0,0.5,1.0,0.685897635156741,-0.2995836224735424,2.459652905575055
1147,-1.25,-1.0,0.5,1.25,0.7073702314412972,-0.26252306917205526,2.5874691962498106
1148,-1.25,-1.0,0.5,1.5,0.6227837252949712,-0.2612537013759012,2.2870710876533544
1149,-1.25,-1.0,0.5,1.75,0.7115572321485505,-0.2923250568021811,2.678564857779671
1150,-1.25,-1.0,0.75,1.0,0.678194752811688,-0.29952956747129533,2.4679431352156813
1151,-1.25,-1.0,0.75,1.25,0.7627168160331187,-0.27349356019045123,2.8862117628822364
1152,-1.25,-1.0,0.75,1.5,0.7387023730914982,-0.2538615890209961,2.837411346061825
1153,-1.25,-1.0,0.75,1.75,0.7557399064784084,-0.27411483474741716,2.97342405825851
1154,-1.25,-1.0,1.0,1.25,0.755240270302351,-0.3054684951315285,2.8480607667346094
1155,-1.25,-1.0,1.0,1.5,0.6571847201441915,-0.29255317293682503,2.489245753422647
1156,-1.25,-1.0,1.0,1.75,0.7267722372251794,-0.31323700366140006,2.8103081344561005
1157,-1.25,-1.0,1.25,1.5,0.4212843075150002,-0.30062756475636143,1.6983945578400161
1158,-1.25,-1.0,1.25,1.75,0.614600960987008,-0.33677959461672013,2.449200014830191
1159,-1.25,-1.0,1.5,1.75,0.5334863351271103,-0.26494498534336186,2.1056798235287557
1160,-1.25,-0.75,-0.5,-0.25,0.5182256128298992,-0.2526409617176476,1.7591900834795902
1161,-1.25,-0.75,-0.5,0.0,0.47051695147866185,-0.25631945168378256,1.6590678352792363
1162,-1.25,-0.75,-0.5,0.25,0.5019883386894568,-0.27065343738078707,1.7406369333141753
1163,-1.25,-0.75,-0.5,0.5,0.5566168647197127,-0.25534329701406133,1.8755724335206276
1164,-1.25,-0.75,-0.5,0.75,0.5065287740100024,-0.2720363092410083,1.7591143026362133
1165,-1.25,-0.75,-0.5,1.0,0.4866421634121671,-0.2877635872589386,1.7193636046206904
1166,-1.25,-0.75,-0.5,1.25,0.504815974304662,-0.2626618460528569,1.7654365560750709
1167,-1.25,-0.75,-0.5,1.5,0.4215560947508887,-0.2542447679955139,1.58216954555198
1168,-1.25,-0.75,-0.5,1.75,0.4552617875588037,-0.25139841458326573,1.6617552697948716
1169,-1.25,-0.75,-0.25,0.0,0.5373825916942497,-0.24691963491595692,1.817247418368488
