,s_bo,s_bc,s_so,s_sc,0,1,2
98,-2.0,-1.5,-1.25,0.75,0.4649864007249416,-0.14493848922439545,1.0983786916820146
99,-2.0,-1.5,-1.25,1.0,0.39810404918184966,-0.16602973636358898,1.0802395942280965
100,-2.0,-1.5,-1.25,1.25,0.45287358020688695,-0.1595404221695974,1.0964098386701386
101,-2.0,-1.5,-1.25,1.5,0.4625506249069797,-0.1792975378757845,1.0987727080467393
102,-2.0,-1.5,-1.25,1.75,0.5839639266134112,-0.1665689562371645,1.134534076721696
103,-2.0,-1.5,-1.0,-0.75,0.3803072540342951,-0.17083064228595124,1.073849619972266
104,-2.0,-1.5,-1.0,-0.5,0.4214590262883544,-0.16891732630916878,1.08533195352755
105,-2.0,-1.5,-1.0,-0.25,0.4889450959780954,-0.17201457247986673,1.1041616655064554
106,-2.0,-1.5,-1.0,0.0,0.4056427232512048,-0.17913639420206862,1.081699945011467
107,-2.0,-1.5,-1.0,0.25,0.3448593851035542,-0.16858498941147548,1.0647293882759545
108,-2.0,-1.5,-1.0,0.5,0.3340931840158078,-0.17894996965099574,1.0617667663551467
109,-2.0,-1.5,-1.0,0.75,0.3870030878062265,-0.16429948821257123,1.0764996685511277
110,-2.0,-1.5,-1.0,1.0,0.34112221434021517,-0.18481632059266762,1.0644730581042885
111,-2.0,-1.5,-1.0,1.25,0.3821416733024163,-0.18061431599170052,1.0763505732541372
112,-2.0,-1.5,-1.0,1.5,0.48216489913218086,-0.20018215092357683,1.1043229040318738
113,-2.0,-1.5,-1.0,1.75,0.553824582989886,-0.18596780334345808,1.1259788911031305
114,-2.0,-1.5,-0.75,-0.5,0.4159583570065285,-0.16726043303718885,1.0838288030213086
115,-2.0,-1.5,-0.75,-0.25,0.5048942670253991,-0.1721961240563471,1.1083539382517327
116,-2.0,-1.5,-0.75,0.0,0.5001943664627722,-0.18076020516384195,1.107847181874192
117,-2.0,-1.5,-0.75,0.25,0.4472468918839427,-0.17227640591202786,1.0924459048740778
118,-2.0,-1.5,-0.75,0.5,0.43906080493729455,-0.1749822287730589,1.0901451197650518
119,-2.0,-1.5,-0.75,0.75,0.48921273859744185,-0.1588236812314745,1.1040666699194037
120,-2.0,-1.5,-0.75,1.0,0.45872752099203,-0.17836396179911462,1.0959874426329739
121,-2.0,-1.5,-0.75,1.25,0.5112052864925898,-0.1688429011315299,1.111342441154657
122,-2.0,-1.5,-0.75,1.5,0.5811949772713589,-0.19181179884936406,1.1316506805095545
123,-2.0,-1.5,-0.75,1.75,0.7407970074136654,-0.18867818935890135,1.178944563264656
124,-2.0,-1.5,-0.5,-0.25,0.4233025627012259,-0.1642694561564071,1.0855178917378963
125,-2.0,-1.5,-0.5,0.0,0.34294409563673195,-0.1696574235412921,1.0638589788184147
126,-2.0,-1.5,-0.5,0.25,0.3361682684907356,-0.16306972924351382,1.0616765447104175
127,-2.0,-1.5,-0.5,0.5,0.2961964237109881,-0.17079223026525803,1.051117208289522
128,-2.0,-1.5,-0.5,0.75,0.4468889452035544,-0.14854402602245753,1.091647623213428
129,-2.0,-1.5,-0.5,1.0,0.6262112369295898,-0.16310553129463923,1.1427084404767447
130,-2.0,-1.5,-0.5,1.25,0.7133365675401508,-0.1592180150472079,1.1695732340797853
131,-2.0,-1.5,-0.5,1.5,0.5986121727745274,-0.16816298780069383,1.1361904212271736
132,-2.0,-1.5,-0.5,1.75,0.832672947065633,-0.14375365261600936,1.2065784932156638
133,-2.0,-1.5,-0.25,0.0,0.30401820882256464,-0.17781119642777643,1.0537244736093792
134,-2.0,-1.5,-0.25,0.25,0.2504864007014572,-0.1758997133029544,1.0392582693901502
135,-2.0,-1.5,-0.25,0.5,0.31248287613252984,-0.17743346016196926,1.0562336475326317
136,-2.0,-1.5,-0.25,0.75,0.6185290522072052,-0.16575346514768274,1.1421533084468132
137,-2.0,-1.5,-0.25,1.0,0.6843230863930886,-0.18767878758243028,1.1623807163201965
138,-2.0,-1.5,-0.25,1.25,0.6274659818814611,-0.177650632492783,1.1460231569482715
139,-2.0,-1.5,-0.25,1.5,0.4308115753888377,-0.1954596472798965,1.0898682937023454
140,-2.0,-1.5,-0.25,1.75,0.6035158463080754,-0.18805602915523734,1.1418091869127862
141,-2.0,-1.5,0.0,0.25,0.440952784560334,-0.18048065074667463,1.0921415061099153
142,-2.0,-1.5,0.0,0.5,0.42722382718109375,-0.18555052043354114,1.0890287886821455
143,-2.0,-1.5,0.0,0.75,0.7083257423473643,-0.1761514303522228,1.17112503051387
144,-2.0,-1.5,0.0,1.0,0.841353554294067,-0.19767910551293422,1.211802241821976
145,-2.0,-1.5,0.0,1.25,0.8162474969963983,-0.1806363906612749,1.2037965352784212
146,-2.0,-1.5,0.0,1.5,0.692230265519491,-0.19100691801088077,1.166955508282696
147,-2.0,-1.5,0.0,1.75,0.6864711693763214,-0.20254688357968065,1.169325514119474
148,-2.0,-1.5,0.25,0.5,0.2699773596760699,-0.18864559382320423,1.0449566934022498
149,-2.0,-1.5,0.25,0.75,0.6013433203804724,-0.18466953801800157,1.140129986498948
150,-2.0,-1.5,0.25,1.0,0.6296438555801193,-0.20611557395739122,1.1484642030563494
151,-2.0,-1.5,0.25,1.25,0.7478318334920291,-0.17615866143359216,1.1855300991464541
152,-2.0,-1.5,0.25,1.5,0.6374194234485274,-0.1882220889574292,1.1550854842693752
153,-2.0,-1.5,0.25,1.75,0.6522741153009043,-0.19400878800860422,1.1623129916905408
154,-2.0,-1.5,0.5,0.75,0.48024860515686574,-0.18082680574584042,1.1046951810843009
