,s_bo,s_bc,s_so,s_sc,0,1,2
0,-2.0,-1.75,-1.5,-1.25,0.0704791277179282,-0.45695412870391694,0.9848737386191416
1,-2.0,-1.75,-1.5,-1.0,-0.009060309807647176,-0.4904539384212978,0.8848982398616219
2,-2.0,-1.75,-1.5,-0.75,0.038126610438478335,-0.4831530899892196,0.9427773830014037
3,-2.0,-1.75,-1.5,-0.5,0.07397976360838032,-0.458110996327009,0.9888000205297761
4,-2.0,-1.75,-1.5,-0.25,0.016507987430601247,-0.4596467381088525,0.9161351587745593
5,-2.0,-1.75,-1.5,0.0,-0.010433462304127512,-0.49303529414864156,0.8834197808909727
6,-2.0,-1.75,-1.5,0.25,-0.0028842099690007767,-0.4894250315463443,0.8913882973236554
7,-2.0,-1.75,-1.5,0.5,0.006187826105672395,-0.474460558218618,0.9025585532901595
8,-2.0,-1.75,-1.5,0.75,-0.00431143334991951,-0.47662894576928405,0.8885207525177888
9,-2.0,-1.75,-1.5,1.0,-0.020101840724660484,-0.4953702108491217,0.869023945963345
10,-2.0,-1.75,-1.5,1.25,-0.09064867063142083,-0.49510307042656987,0.7891714988050769
11,-2.0,-1.75,-1.5,1.5,0.027061046774589568,-0.4641845696648865,0.9246022334720873
12,-2.0,-1.75,-1.5,1.75,0.038445920009827966,-0.4467399396519486,0.9408118432978199
13,-2.0,-1.75,-1.25,-1.0,0.014191490705395209,-0.48619108973749703,0.9101711690078347
14,-2.0,-1.75,-1.25,-0.75,0.06812762686016917,-0.47492401716143007,0.9790311636791197
15,-2.0,-1.75,-1.25,-0.5,0.09342153037257955,-0.46620847734019455,1.0128152019431629
16,-2.0,-1.75,-1.25,-0.25,0.044869183210333195,-0.4626900220054443,0.948099548560549
17,-2.0,-1.75,-1.25,0.0,0.03640531958923831,-0.5025880110101246,0.9368807565271957
18,-2.0,-1.75,-1.25,0.25,0.07495030051536446,-0.4815923630337028,0.9864968744026643
19,-2.0,-1.75,-1.25,0.5,0.06553476028979786,-0.47438133350919254,0.9741426883904042
20,-2.0,-1.75,-1.25,0.75,0.06726283722250545,-0.46786405194235314,0.9740244177748549
21,-2.0,-1.75,-1.25,1.0,0.08269105970854461,-0.4820819054443417,0.9942800529808545
22,-2.0,-1.75,-1.25,1.25,0.04807037090755521,-0.4789244780748132,0.9467538265476677
23,-2.0,-1.75,-1.25,1.5,0.13651205803446123,-0.45118101638726016,1.071247886357595
24,-2.0,-1.75,-1.25,1.75,0.14625029301751008,-0.4206174758628086,1.085919736087568
25,-2.0,-1.75,-1.0,-0.75,0.04160872819128586,-0.4887116288895166,0.9435149541488099
26,-2.0,-1.75,-1.0,-0.5,0.022655145377584646,-0.49535020844321087,0.9194319319104299
27,-2.0,-1.75,-1.0,-0.25,-0.06965876640110966,-0.4959288137634118,0.8110958130480279
28,-2.0,-1.75,-1.0,0.0,-0.08030578940441563,-0.5262682698826144,0.797071148247876
29,-2.0,-1.75,-1.0,0.25,-0.05242115802160916,-0.5189306239099325,0.8256403557845811
30,-2.0,-1.75,-1.0,0.5,-0.043971027106158966,-0.5166244359901253,0.8364158058217123
