,s_bo,s_bc,s_so,s_sc,0,1,2
0,-2.0,-1.75,-1.5,-1.25,0.20174385696434213,-0.45695412870391694,1.128900855197566
1,-2.0,-1.75,-1.5,-1.0,0.11702583367817783,-0.4904539384212978,1.0267909392201404
2,-2.0,-1.75,-1.5,-0.75,0.1799569086005468,-0.4831530899892196,1.101810700319308
3,-2.0,-1.75,-1.5,-0.5,0.2205732542601652,-0.458110996327009,1.1528475681691606
4,-2.0,-1.75,-1.5,-0.25,0.16356406417985697,-0.4596467381088525,1.0817912025541627
5,-2.0,-1.75,-1.5,0.0,0.12763886398450222,-0.49303529414864156,1.039090455495595
6,-2.0,-1.75,-1.5,0.25,0.133950056228768,-0.4894250315463443,1.0461608885604428
7,-2.0,-1.75,-1.5,0.5,0.15664446260011894,-0.474460558218618,1.0733661608729081
8,-2.0,-1.75,-1.5,0.75,0.1418807276512162,-0.47662894576928405,1.0551969632460971
9,-2.0,-1.75,-1.5,1.0,0.13026614301697922,-0.4953702108491217,1.0411457403697681
10,-2.0,-1.75,-1.5,1.25,0.04865917853906582,-0.49510307042656987,0.9484463111738664
11,-2.0,-1.75,-1.5,1.5,0.17204277653707004,-0.4641845696648865,1.0914197110580948
12,-2.0,-1.75,-1.5,1.75,0.18028069603243946,-0.4467399396519486,1.1020624258815404
13,-2.0,-1.75,-1.25,-1.0,0.13899511031620132,-0.48619108973749703,1.0515409890548268
14,-2.0,-1.75,-1.25,-0.75,0.20543875367270137,-0.47492401716143007,1.1338587898575652
15,-2.0,-1.75,-1.25,-0.5,0.23317769754285633,-0.46620847734019455,1.1700897173219282
16,-2.0,-1.75,-1.25,-0.25,0.1876621291009173,-0.4626900220054443,1.1111955928833996
17,-2.0,-1.75,-1.25,0.0,0.16981662865504993,-0.5025880110101246,1.0887471579116166
18,-2.0,-1.75,-1.25,0.25,0.21389649605470348,-0.4815923630337028,1.1450753194408012
19,-2.0,-1.75,-1.25,0.5,0.2139396124462955,-0.47438133350919254,1.1451587374113215
20,-2.0,-1.75,-1.25,0.75,0.2024629469229298,-0.46786405194235314,1.1302099803167982
21,-2.0,-1.75,-1.25,1.0,0.21899894746572138,-0.4820819054443417,1.1524398185728553
22,-2.0,-1.75,-1.25,1.25,0.18164817748015627,-0.4789244780748132,1.1030102233548404
23,-2.0,-1.75,-1.25,1.5,0.2614014694952571,-0.45118101638726016,1.2112968052107578
24,-2.0,-1.75,-1.25,1.75,0.2780832829561552,-0.4206174758628086,1.2350826844151748
25,-2.0,-1.75,-1.0,-0.75,0.16720787498275466,-0.4887116288895166,1.0857317337616088
26,-2.0,-1.75,-1.0,-0.5,0.14472999307788562,-0.49535020844321087,1.0581134486472894
27,-2.0,-1.75,-1.0,-0.25,0.04684518109895841,-0.4959288137634118,0.945954378145282
28,-2.0,-1.75,-1.0,0.0,0.025229429162280843,-0.5262682698826144,0.9212472363474572
29,-2.0,-1.75,-1.0,0.25,0.05070287024029186,-0.5189306239099325,0.9471766381156094
30,-2.0,-1.75,-1.0,0.5,0.0732934860128641,-0.5166244359901253,0.973250976716265
31,-2.0,-1.75,-1.0,0.75,0.059480318531580416,-0.5170719589917607,0.9558712600697655
32,-2.0,-1.75,-1.0,1.0,0.09303277282553825,-0.5081439131299047,0.994638844424285
33,-2.0,-1.75,-1.0,1.25,0.010267807522090396,-0.5236563526096781,0.9004584868128139
34,-2.0,-1.75,-1.0,1.5,0.1413149943188876,-0.4926137312358637,1.0531356893338089
35,-2.0,-1.75,-1.0,1.75,0.09409981460554243,-0.4773960332480577,0.9969194035057625
36,-2.0,-1.75,-0.75,-0.5,0.19488397340682284,-0.47878850633341774,1.120792129071173
37,-2.0,-1.75,-0.75,-0.25,0.09760394245789943,-0.48740495554779917,1.001686334101991
38,-2.0,-1.75,-0.75,0.0,0.11464127210485375,-0.5125919128741676,1.0208843298261414
39,-2.0,-1.75,-0.75,0.25,0.13386834590119606,-0.5040859732164948,1.0433907456141402
40,-2.0,-1.75,-0.75,0.5,0.12699534400581558,-0.5052809009822016,1.035288659527671
41,-2.0,-1.75,-0.75,0.75,0.10411832896802313,-0.49960539489672284,1.0067683117029012
42,-2.0,-1.75,-0.75,1.0,0.18331151850145358,-0.48388698617708215,1.1056640381553355
43,-2.0,-1.75,-0.75,1.25,0.17699804468044436,-0.4798555956047488,1.0975701504902284
44,-2.0,-1.75,-0.75,1.5,0.30382497460070695,-0.4515574347093776,1.2737294317757
45,-2.0,-1.75,-0.75,1.75,0.32876951970326124,-0.41949521438864645,1.3125140130167174
46,-2.0,-1.75,-0.5,-0.25,0.11081114710292465,-0.5128496472442611,1.016187786683005
47,-2.0,-1.75,-0.5,0.0,0.09608931797265756,-0.5327488705705994,0.9977074119314888
48,-2.0,-1.75,-0.5,0.25,0.1340412505569561,-0.5141542394852834,1.042615230609346
49,-2.0,-1.75,-0.5,0.5,0.06450962464865252,-0.5250543747513676,0.9598249215027227
50,-2.0,-1.75,-0.5,0.75,0.06606653467550078,-0.5201135951926446,0.9605527556088282
51,-2.0,-1.75,-0.5,1.0,0.12375205755226149,-0.5178836035464516,1.0289325893930947
52,-2.0,-1.75,-0.5,1.25,0.13385986112206222,-0.5296347737705906,1.0407837110863674
53,-2.0,-1.75,-0.5,1.5,0.2596133532319039,-0.49600193710641904,1.2114062203983331
54,-2.0,-1.75,-0.5,1.75,0.30456915052802147,-0.4379657973072981,1.2802665675792995
55,-2.0,-1.75,-0.25,0.0,0.1276313354986,-0.5096828472956625,1.0360823351489175
