,s_bo,s_bc,s_so,s_sc,0,1,2
1502,-0.75,-0.5,0.0,1.25,0.55400169704134,-0.1694025977844721,1.3115644139586102
1503,-0.75,-0.5,0.0,1.5,0.5683348694973501,-0.16112087796583363,1.3231612395003176
1504,-0.75,-0.5,0.0,1.75,0.455131236525788,-0.1969191890954094,1.2497053380925178
1505,-0.75,-0.5,0.25,0.5,0.6331754211378305,-0.13082455307317697,1.3578312999403008
1506,-0.75,-0.5,0.25,0.75,0.6144277741587443,-0.13339416450804165,1.3487373400347997
1507,-0.75,-0.5,0.25,1.0,0.651867297547385,-0.14571391001071743,1.3805545752891697
1508,-0.75,-0.5,0.25,1.25,0.7649357992441356,-0.1359081327502688,1.469982928527591
1509,-0.75,-0.5,0.25,1.5,0.8384107330934164,-0.1195044338664375,1.5340601149091688
1510,-0.75,-0.5,0.25,1.75,0.8771329821992231,-0.1234341968758258,1.5688176491361736
1511,-0.75,-0.5,0.5,0.75,0.6311879971051539,-0.15150883503330792,1.367324497155771
1512,-0.75,-0.5,0.5,1.0,0.7232346427859547,-0.1536316864457914,1.4443849183490427
1513,-0.75,-0.5,0.5,1.25,0.7484276169570544,-0.15192724136286917,1.4737782762519538
1514,-0.75,-0.5,0.5,1.5,0.7816423336603869,-0.14693101011853216,1.5078196404451139
1515,-0.75,-0.5,0.5,1.75,0.7130404987268238,-0.156346742893674,1.4585409128028224
1516,-0.75,-0.5,0.75,1.0,0.7086643565124838,-0.15892053900387348,1.442556315450348
1517,-0.75,-0.5,0.75,1.25,0.6934915728240014,-0.13483971236719683,1.435436988298337
1518,-0.75,-0.5,0.75,1.5,0.7609929045816698,-0.13925491584793637,1.4939745446411088
1519,-0.75,-0.5,0.75,1.75,0.8347327145729043,-0.14851028144231748,1.5676167129353848
1520,-0.75,-0.5,1.0,1.25,0.6316786325741518,-0.18080377718591,1.40725761610228
1521,-0.75,-0.5,1.0,1.5,0.660253653976447,-0.17541787233271522,1.4397832652941729
1522,-0.75,-0.5,1.0,1.75,0.7037499981890908,-0.173587269571295,1.4938367412661158
1523,-0.75,-0.5,1.25,1.5,0.6688742961336505,-0.21102714044528326,1.4699621951724597
1524,-0.75,-0.5,1.25,1.75,0.9005438079265418,-0.19448662945079576,1.720273562483124
1525,-0.75,-0.5,1.5,1.75,0.489023334275497,-0.2178016221705379,1.3422149519027595
1526,-0.75,-0.25,0.0,0.25,0.5969041212164219,-0.14031115896241864,1.3142772552141762
1527,-0.75,-0.25,0.0,0.5,0.6001495898455033,-0.14888462709013195,1.3238819610692902
1528,-0.75,-0.25,0.0,0.75,0.6160169196371439,-0.15393691015402977,1.3395508197139865
1529,-0.75,-0.25,0.0,1.0,0.6361293589686154,-0.16430701328115194,1.358256699650393
1530,-0.75,-0.25,0.0,1.25,0.5547018832627306,-0.17271390000588316,1.306572271998139
1531,-0.75,-0.25,0.0,1.5,0.5683897387620509,-0.1717202277673926,1.3180382593195739
1532,-0.75,-0.25,0.0,1.75,0.4547696310352236,-0.2074393824974461,1.2450519841485894
1533,-0.75,-0.25,0.25,0.5,0.6354318082977248,-0.1319939353193832,1.3526371514807944
1534,-0.75,-0.25,0.25,0.75,0.6163815635900904,-0.13456446653414922,1.3435928923218712
1535,-0.75,-0.25,0.25,1.0,0.6548547956210836,-0.14686474675400663,1.3753428698568935
1536,-0.75,-0.25,0.25,1.25,0.7687782626301836,-0.13935382140009978,1.464338679604282
1537,-0.75,-0.25,0.25,1.5,0.8418754065976869,-0.1185491428863451,1.5280451629942577
1538,-0.75,-0.25,0.25,1.75,0.884388455455805,-0.12893767953096957,1.562942053993923
1539,-0.75,-0.25,0.5,0.75,0.6327977748994801,-0.15265087750984518,1.3620685773657066
1540,-0.75,-0.25,0.5,1.0,0.7266245635873284,-0.1547663800891358,1.4388778165509204
1541,-0.75,-0.25,0.5,1.25,0.7514627020530396,-0.15306924203191719,1.4681111454817821
1542,-0.75,-0.25,0.5,1.5,0.7836038277263031,-0.1481391231155197,1.5018856457935108
1543,-0.75,-0.25,0.5,1.75,0.7175702302741876,-0.15747759274965445,1.4531797878844068
1544,-0.75,-0.25,0.75,1.0,0.7122884302811616,-0.15992273038725535,1.4371369472549416
1545,-0.75,-0.25,0.75,1.25,0.6970704216803368,-0.13599917724633004,1.4300811429023055
1546,-0.75,-0.25,0.75,1.5,0.7632129502980244,-0.13959234977064905,1.4881603535879038
1547,-0.75,-0.25,0.75,1.75,0.8405580475238004,-0.14673695940290254,1.5617877290071547
1548,-0.75,-0.25,1.0,1.25,0.6330455305521725,-0.18189088995990044,1.4019474080452177
1549,-0.75,-0.25,1.0,1.5,0.6607306861793681,-0.1772758899063276,1.434210039988761
1550,-0.75,-0.25,1.0,1.75,0.7067165924531754,-0.17553538430309912,1.4883434852190076
1551,-0.75,-0.25,1.25,1.5,0.6695499542282226,-0.21499226255180504,1.4643336940441611
1552,-0.75,-0.25,1.25,1.75,0.9058408267188096,-0.19767998691676947,1.7139430606112358
1553,-0.75,-0.25,1.5,1.75,0.4860394488443036,-0.22171592652654293,1.3368480877880067
1554,-0.75,0.0,0.25,0.5,0.5946692145748452,-0.1305930680520334,1.3169850801082954
1555,-0.75,0.0,0.25,0.75,0.5751713875425442,-0.13316331185385577,1.3081474958320054
1556,-0.75,0.0,0.25,1.0,0.6165162864562507,-0.1454900079674014,1.3392213905607304
1557,-0.75,0.0,0.25,1.25,0.7327000906249896,-0.13796276074988967,1.4258195912049159
1558,-0.75,0.0,0.25,1.5,0.8074426656418706,-0.11737207051451759,1.4878316197818837
1559,-0.75,0.0,0.25,1.75,0.851146542717716,-0.12658293281999722,1.5218328194592785
1560,-0.75,0.0,0.5,0.75,0.5931769803266553,-0.15127792506416382,1.3262059131930521
