Date,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14
1999-04-06,0.01401769747093504,0.026544393154022294,-0.008514690176270375,-0.0007245280939300936,-0.008453678094917485,-0.008704022727865383,-0.009802213797679937,0.014496417046357575,0.004548150600285407,0.010033794258640686,0.00014294650030614452,0.014765272406472433,-0.007227160056375317,-0.0025628941703103943,-9.323624313075426e-05
1999-04-07,0.00793302498647287,0.018608450907501004,-0.008098731973324266,0.008213823276620551,-0.005710241008994722,-0.0019377195436699962,-0.005027728956000471,-0.01025317883962187,0.004860162169307492,0.007080274886271702,0.009079546511553857,-0.0024086281707274815,-0.007718202438547683,-0.0026762795616855385,0.02679500835139241
1999-04-08,-0.03644667846174474,0.025798209045030808,0.007114340417570605,0.0013097146136424242,0.010207450272377162,0.01912961586418495,0.002295574725993629,0.008696143706312484,-0.004707612804729397,-0.002756784498055795,0.018070573243577984,-0.004553865630913096,0.00934966882959116,-0.000473657541581759,0.000823034768602798
1999-04-09,-0.012290590448696646,-0.00938544226093978,-0.0035695262626189083,0.009647929927005345,0.0006260586409900043,-0.01562876154140689,-0.0012571641666608226,0.002455757883398719,0.010730149840824158,-0.004302752487819755,-0.0025192636864811643,-0.01560320303323406,-0.005445786404910084,-0.008932137830202268,0.006892519540303447
1999-04-12,-0.019781451464623123,-0.02597516209349758,-0.03235067057692335,0.015302179991810761,-0.005360293866985116,0.005093981236934292,-0.0012272052193656904,0.0017708263479820057,-0.0011761675181917273,0.0068111541554530895,8.826672527215054e-05,0.005997498153719329,-0.008546323757210351,0.004513437911312788,-0.007296781703189275
1999-04-13,0.029077998895142374,-0.014442442284141014,-0.022363165248765117,0.007196280565861605,-0.010859065743051857,0.015139225853867039,-0.006113014786159874,0.007855297889211247,0.0007822537666826318,0.008566847396155769,-0.005511454120751114,-0.014893007328500003,-0.002399366289806802,0.005667592455454631,0.0027612447599064073
1999-04-14,0.01765332899945489,-0.019673322691025615,0.017805995730181847,-0.005089980920975297,0.0073177837003606935,-0.0018940412278026658,0.011894405506380532,0.00705893752495003,-0.01210665637090756,0.003777534646401503,0.005551603099509752,0.025073317191698172,0.004652819128586673,0.010328139334819266,-0.009295819853221995
1999-04-15,0.019564495050020662,-0.049694424666605785,-0.04116474681262453,-0.04201844300465132,0.009386621097604134,0.014244779045554337,-0.023317883545416574,-0.04431684792885841,0.04483918380158797,0.0017730619044751068,-0.02719685386447299,-0.012789264137008215,0.0005779276348658641,0.0001743708232660786,-0.019854529166906346
1999-04-16,0.02674010871653354,0.017103745458764495,-0.0011070707131721998,0.023142942785038565,0.005540582105725989,0.009632778571308533,-0.019901867248622578,0.004213473498750253,-0.006725202282601432,0.012181446318172511,-0.03793125195994415,0.007322201023082904,-0.007227877288843354,0.00607448912071143,-0.008961685452524824
1999-04-19,0.10007165333187029,0.01755228289377458,0.04613639838985911,-0.007390876292602608,0.021306462769543535,0.022038744835587938,-0.010780250695564122,0.01554374853558019,0.0181422087018498,0.0283325261779388,0.02262593115842525,-0.01188536406871977,-0.007994292351251674,0.0038105486080388102,0.014786828549284564
1999-04-20,-0.060254373987701296,-0.019847744649488953,0.012423224431236467,0.002009654855394902,0.010527088051929895,-0.007244434609466554,0.03428320337908541,-0.013799984732528841,0.00834575386156606,0.006235259004103157,-0.007459774622172595,-0.019383549632545766,0.001649030786273629,0.00914335247357963,-0.0039551013225826055
1999-04-21,-0.07011541443825856,0.019583797834965874,-0.02269453168583176,-0.045169855422284036,-0.006201299542191976,-0.01551548385044239,-0.024210705532795716,0.029216305477093203,-0.030483497476246516,0.05666578158790939,0.02113944049621093,0.02018340660148508,-0.029439993882442575,-0.05005893886007542,0.0021358187021115905
1999-04-22,-0.05259598496912065,0.015384089970741923,-0.009485920696373648,-0.02068892779648273,-0.0134838645898696,0.014614421561156728,0.014717360650909799,0.011028850211200404,-0.0026771253357697534,-0.02212580267647238,-0.030205046552358346,0.01369215076096145,-0.0011916245446826662,-0.005771358002215664,-0.00878639150845361
1999-04-23,-0.0048359048339121965,0.01111932836707828,-0.012659441662166277,0.0027773031578773423,-0.004737015917505199,0.00500171964581273,-0.004113197508023524,0.006407042919494121,0.02528025451225938,0.00147014450339218,0.005149134798813227,0.0017086039270269705,0.015955141320053316,0.011763557720202246,-0.014255487081045062
1999-04-26,-0.01177993211956494,-0.002967484145122089,-0.0006619540363591384,0.0031228993814396812,0.012022743142485264,-0.006212987621888499,0.004072379122388867,-0.010208555432305616,-0.0010522826592237577,0.003641943541386101,0.01670372994484952,0.002357050134502436,0.00857182031750436,-0.023390564031243385,-5.637863664620714e-05
1999-04-27,0.004757575198184429,-0.00793471001766123,-0.026473151457576012,0.012643275728723858,-0.017189570179639634,-0.018212713439687087,-0.00661440732876555,-0.00704423670596764,-0.012512170078804742,-0.016162446691954428,-0.002700804995124292,0.008607938964830496,0.015955875602973093,-0.009694259173171963,-0.00441865772293943
1999-04-28,0.07485369965187792,-0.0001104229402061182,-0.007294587673380971,-0.027698065539328152,-0.06174491650420487,0.04375979136659678,-0.04728080892347082,-0.03739555155535695,-0.006544584941628338,-0.0010778244791462054,0.021932464249478353,0.011962102293703526,-0.0006015656245557949,0.008154239072396324,-0.006135109438117661
1999-04-29,0.04093631041080923,-0.004074382764957585,0.00011936285554096406,0.0066983707344950745,-0.01010726288413648,-0.010871417907817437,0.003884342179521506,0.0002979517932171394,-0.011535690229065938,-0.001699962747545813,0.012602669078550656,-0.009834431603677146,-0.014006794678551086,0.0065013649383164895,0.0068301507081800945
1999-04-30,0.01704021859948493,-0.00291400365701794,0.022615951001642556,-0.01129244773320165,-0.0005345848816414929,0.00035269492140651193,0.02002920989733984,-0.010297485026276528,0.0009479498117332522,0.0033930880386234077,-0.007343975425211813,0.01634194138616643,0.007782673659083966,0.008378806561107064,-0.0025506839405455514
1999-05-03,0.009873880620693498,0.021233341623782882,-0.053109426441610624,0.010230813288437293,0.010851305290723957,-0.009784612795878136,0.012609453956601586,-0.00130750508821809,0.010531744380704793,-0.0033156806197146404,0.002339862791408705,0.0017443539835444823,0.0010583583556711582,-0.008751825788768684,-0.004368562056143096
1999-05-04,0.023000249694731106,-0.013910938281944278,0.013161402855175364,-0.01547865780790638,0.029053194490648793,0.011566134104835975,0.005160224442687888,-0.004916429451422879,0.0026754460752036278,0.003569087172426884,-0.008064690294781341,-0.006536659028966349,0.009806862672195653,-0.00762520449449401,0.017238316202234885
1999-05-05,-0.009580558499414873,0.0376397195168517,-0.0023354473178736454,-0.015505593457181836,-0.000580333057042606,0.010110896489364023,-0.007823133362473615,0.006349036988573101,0.010231005788379646,0.0027204860322982455,-0.009637610720720117,-0.00019322196518867279,-0.0002936122423236262,0.0028258991937494806,0.02163466830491246
1999-05-06,0.016688591774382866,-0.03785468931038209,-0.0032494793398066563,-0.004760857897883287,-0.001979039135485778,0.00732824088444201,0.007778054771225304,0.008692213555074475,0.009685903551383832,-0.0008384786581626487,-0.00827128615476455,0.008016714883823564,0.004900936227483677,-0.0017007012215428045,0.0033107682973879584
1999-05-07,-0.0036114693092734722,0.018035359943842096,-0.003760132187809555,0.0068906832353167954,0.009730184587170565,-0.0019739793192516957,0.007910658687810062,0.006158183314645913,0.0026089596392536653,0.0011249243921645073,-0.006717013915269802,-0.016317252450722016,-0.008437766509478061,-0.02057442629930644,-0.008588547643388143
1999-05-10,0.01058537212048094,0.014538013342482987,0.012575893683849888,0.0066436319771334355,-0.02750168436270098,-0.0147576560703208,-0.008038516289481525,-0.011476152078008253,0.004955233429914735,-0.0057132720678966815,0.014370301431672347,0.002722293990678611,-0.008789448033181992,-0.0006178823369454302,-0.006283515731892735
1999-05-11,-0.02450490680930397,-0.005282722419480662,-0.01588813025005948,0.007961776436897912,-0.004309689686907178,0.011635147535663882,0.0017568222530976569,-0.00959829687787157,0.003916959658812877,-0.0030391063284013423,0.0010603861513124153,-0.007995830376895427,-0.01116606982293333,0.017243281893599003,0.007199774807686286
1999-05-12,-0.038347243401571654,0.011898813454890411,-0.0020634692631960297,-0.009821549146025562,0.0035797689976206693,0.013575904135766323,-0.003848571280316868,0.009968947723936208,-0.0015971608540293948,0.0030972913044141114,0.0077002808939654445,0.0044207550802584,0.006399283750442323,0.007296453664175395,0.0033022197729744157
1999-05-13,-0.013578046167409537,-0.020681329191939993,-0.007004886315281232,0.008533202112114056,0.011767349257862368,-0.002702908800229316,0.01672970998520645,0.024554222791805018,-0.0103348095656727,0.021858806015046535,0.01635627882268963,0.005298087160769957,-0.00022930415467623303,-0.007876927151655092,-0.0032497048115437167
1999-05-14,0.03815485718364509,0.004027489447462089,0.04066821960033508,0.024301817134100647,-0.0006059135169019958,0.0013748904315373316,-0.004186888983444672,-0.00270849867836004,-0.006096522104635429,-0.020283289729680267,0.005619129249355375,-0.015068971098957187,-0.007463986108900444,0.0046692664320368855,-0.00849011238965621
1999-05-17,-0.01526354722452028,0.017412943218256576,0.016534565265762184,0.0007476733721208267,-0.014839613382652127,-0.0059449921584425755,0.0032155219320344755,0.007623171479617404,-0.01209292748790456,0.008824041724981033,0.007666687200725306,0.012383347274935745,-0.002838456552604037,-0.0022408971661160965,-0.0031654392214854003
1999-05-18,-0.0011882364317010292,0.00045900075465046613,0.010973845883288896,0.010356563590006859,-0.005165319940255926,0.00958197463042221,0.00661791548499706,-0.000694576911309312,-0.010318852772093812,0.009298222736930779,-0.004042952050790944,-0.002205545285831873,0.0022838106291356254,-0.0014405424651559727,-0.0031118001062048085
1999-05-19,-0.011580522027142093,0.002738560949378744,-0.02426005733884858,-0.0074435817468751254,-0.0005135095733157006,3.6400101440172035e-05,-0.013303788266707627,0.008178153282732917,0.0075874947775531765,-0.00978055619313498,-0.009063030162451954,-0.00335212550116383,0.002352167004565502,-0.005212821859868707,0.0027953125746769604
1999-05-20,0.008476295404971928,-0.017854688689087586,0.015343249757669389,0.0009020899109021375,-0.006918605792365216,-0.003355454829665769,-0.010181229285675308,0.008730257013388152,0.012503436873350964,-0.00501488314579978,0.022626672623858025,-0.005702652233779296,-0.0008517849129544941,-0.0010191580650286249,-0.010916190501526488
1999-05-21,0.022674108814613465,-0.001525975664159165,0.021959595392897536,0.02001631145286363,-0.0010313727669792327,0.00038139815300382903,0.0070586365433519165,-0.002874182167206912,-0.0043506392190208664,-0.0028743273757634285,0.006118572513427978,0.0036297281566785955,0.003409740512060023,0.003701622933380364,-0.015779638036529823
1999-05-24,0.031668742997886856,0.0017539488236658542,0.03851051313536475,0.0007926761604526028,0.016382405955842304,-0.01359873487867479,9.743040451426664e-05,0.00604922863279409,-0.009939840184337214,0.00610974085150442,0.011284771881925431,-0.0049634836745833175,0.0008228861983452646,0.01808927564479458,0.019273142103830916
1999-05-25,0.02871469319398602,-0.002095611680345803,0.03356828068287089,-0.0005001275703743183,0.01270235524636884,0.021200452257474706,0.0017153935527211847,-0.008976604358511182,0.005257948578693713,-0.006235753514042638,-0.02775559524025066,0.007937353014556357,0.01987359243542144,-0.002185220213936973,-0.013438961383828682
1999-05-26,-0.02116651802808388,-0.01393419840762029,-0.04297096442878152,0.018892339322900135,-0.003999563082634506,-0.014509432062892949,0.011050793663584054,-0.0030948962964019743,0.00982652356222204,0.009074229996054062,0.0026946155240016364,0.018990804878754354,0.004236121977657347,0.01586784019871952,0.001848843495745058
1999-05-27,-0.02896270795165256,-0.02954595553802251,0.04042459944881265,0.003708034995928087,-0.008557382426088589,0.02152171548872043,-0.02666472541269022,-0.02582480546872371,-0.020418526387053815,-0.00177054697214617,0.008661188871072355,0.0159802803193639,0.00010479319611669119,0.009100445018512279,0.0013631511033576865
1999-05-28,-0.03028570916070801,-0.03770969322047284,-0.01144874553608396,-0.0019952598023394506,0.007403392688303118,-0.00988683710600274,0.005196056279867322,0.0013419235528941008,-0.006603372959765041,-0.016102818550068898,-0.005465152200164846,-0.009960644288322416,0.002138448549150699,-0.006841383149150175,0.021381174627961474
1999-06-01,0.036675687072548056,-0.00039630193834609174,0.003347015357423251,0.02467965014653531,-0.00448459879061231,0.009804918859076939,0.010967047769454369,-0.0037780054968162796,-0.020006168520194486,0.006315804225573896,-0.0076438848343317,-0.018423019806364016,0.0013399125479546302,0.005175513685205184,-0.004516142197985545
1999-06-02,-0.004745760718549546,0.02067260105311664,-0.03077638403857519,-0.014956413323531238,0.0092856512420921,0.004007985471111903,-0.013779758111385876,0.004317197544503434,0.003459341000940171,0.0030827169008337376,-0.0064434460057900145,0.004381610172140049,0.004734616605895651,-0.0019355634702611945,0.0025300112349075036
1999-06-03,0.011512782552055748,-0.020184170698876746,0.0033285848851309172,-0.013533925647840655,0.015087062985972462,0.008251986412208947,0.015753484020237265,0.013157915398565341,-0.007900600043492521,-0.012341121044685543,-0.001197746803337129,0.0023021808816085765,0.007577174236065609,-0.001732838775565917,0.003262625858523246
1999-06-04,-0.033705128893909996,-0.0017943019136305908,0.04820374216986836,-0.02694880142217002,0.004993183152596109,-0.012141142567524374,0.0010881756786509365,-0.007314441555922766,0.01273603248371302,-0.004556439010399519,-0.010661722642285477,0.003866874086811819,0.01169311875366329,-0.003221572079930978,0.0005997393337640812
1999-06-07,0.007119329161670712,0.012028081414950372,-0.01777168856797155,-0.0029220762307071864,-0.004457151388400371,-0.005621024395521725,0.00048231127041003293,0.001033090593309506,0.0038732684104371196,-0.0014489525852516615,0.005973432463693366,0.001325901017614923,-0.0025251133043670913,0.0034917104425461563,0.004843511757729047
1999-06-08,0.007191726996267069,-0.010007664489822626,0.021236111714169288,-0.0013407135218757192,0.0010488233585468996,0.0003464649616754914,0.0007565963068768152,-0.00326834358163137,0.014262473588390397,-0.003049589100298555,0.0019426518163116013,-0.024383385507703016,0.013459046796945573,-0.007976000488466868,-0.0290041309757805
1999-06-09,-0.01580350181791759,0.03207411241184705,-0.013839003375600123,-0.006790830855029637,-0.017515194633421115,-0.007188495817202583,-0.0065693847286106746,-0.01145484507045516,0.0027233098390795326,-0.011709289697848152,-0.0009626076269699572,0.020567386490868825,0.00689993319597877,0.0013754460829766692,-0.01083580368863932
1999-06-10,0.0018678205729976225,0.013297238304981352,0.011457807193897933,0.018302349097905218,0.00277017708676482,0.005165486476897573,0.008451526902546582,0.01011315276138405,-0.013768716388224248,0.0028898894553355276,-0.005694054281484147,0.012681358276756349,-0.012990517117966014,0.000165660874107501,-0.012924763305064693
1999-06-11,-0.0018442417973756836,-0.014659561767246527,0.012949830721663258,0.02143364803324937,0.0033996751827587335,-0.00932659872583638,0.023222098041640604,-0.0030423980646753987,-0.0069362794012343704,-0.00048603875280523503,-0.0017861927415312954,0.01609919834802195,-0.004893596181420784,-0.006926819132933405,-0.00033279857447961214
1999-06-14,0.03144948149323207,-0.00271507647221377,-0.006632618238659201,-0.016590247192765275,0.007522940257628211,-0.01981176173778212,0.004704501289709712,0.000454749342029095,-0.0051815693201183255,-0.008893563052526586,0.007058986537833809,0.005045191981891868,0.013757466647563119,0.004098035533318958,-0.005254160841580215
1999-06-15,0.0005902441834214601,-0.007033004433891739,0.0032246514635873207,-0.010414604802090228,0.004779026017356404,0.007685321545592893,0.0013757077002441373,-0.016112089232282665,0.0072095475843649455,0.001101417264516192,0.0011944411994160588,-0.008057454831525777,-0.01129975057990687,0.007252851757225589,-0.001901418439978741
1999-06-16,-0.046408878090838136,0.0220006831648832,-0.027198583706350594,-0.023879243093007162,-0.029082426311054257,-0.008258613952473225,-0.024149559369413508,-0.014337504733581015,-0.03466853456306788,-0.004361372974831128,0.02357611386322964,-0.02185945017740311,-0.011671001779517232,0.006574608702784267,0.023855591463919922
1999-06-17,-0.005308737952697587,0.02182444528470693,-0.013268976083413219,-0.001390385869794088,-0.01409845964382337,0.00023884290562882276,0.007434203220825806,-0.0014861184304707279,0.002001060637345543,0.004600349980946978,-0.006911699427086073,-0.0025737911111336333,-0.00860832156089088,0.004572409426132344,0.005460441657011156
1999-06-18,-0.001506491778761925,0.005327860704094774,0.010735594750198304,-0.01377045094152404,0.014466210974546395,-0.005445896209334753,0.003740420847102738,0.011091594603117526,-0.016511825737188363,0.004253832534034106,-0.0014387750186824568,0.007044920683944545,0.0044385010831481855,-0.02041036940736309,0.009797265310334936
1999-06-21,-0.031814644246160956,0.016508147734192725,0.022425330547608684,0.011193038486468621,0.008337712855056172,-0.008533269698199604,0.0002469323357849046,0.005607037112603864,-0.0025317466186813593,-0.009459234103305209,-0.0036178062512978683,0.004836074308631461,0.01451442370296627,0.008355483725997304,-0.003352492525403658
1999-06-22,0.003851246306227925,-0.003419013732207852,0.030811475904864903,-0.00303867236734101,-0.017358725701349498,0.013597918871139876,0.007453950117366188,-0.006066775418095841,-0.00475030559408553,-0.011240149832231653,0.006646403552242391,0.00018390755477553592,-0.004270813042666057,-0.0039433570669420385,0.007015655914336668
1999-06-23,0.006200678866506888,0.014985950100172158,-0.0036002135845975363,0.0072942489410241715,-0.013493610164439646,0.008051554665933531,0.0009679616484329274,-0.0026450871762534,0.006633326099520272,-0.00852759149398497,0.006652254554375697,-0.00787674371561841,0.005246171094223625,0.002216474629007613,-3.341034005407338e-05
1999-06-24,-0.013229914756415023,-0.01827122917407074,0.028326310216934738,0.003690100941387605,-0.01693212298129079,-0.008176304263306268,-0.018270591545571466,0.007133891716307598,-0.012753596526637026,-0.006285214496392945,-0.010680157346919445,0.01212560655399688,0.017962723190968317,-0.011111912506351724,-0.008267220858977005
1999-06-25,0.009043392403732005,0.010082292380640375,0.00015085885448588705,-0.0024529120585368752,-0.00842340733981494,-0.0016101290047527976,-0.010233242828288386,-0.005259348437029313,-0.002458716426719014,-0.0012269655740707428,0.0027901201026529036,-0.007529623300323687,0.00684502528756179,-0.006161206546675638,-0.005536947118365947
1999-06-28,-0.02906171826002538,-0.0032586016375942164,0.014747053125079063,0.01622273466530916,0.00822787003159972,-0.01787801368128022,-0.010977037141761967,0.007950610781977181,0.0015448030471832107,4.9429181111008654e-05,0.00898408121362819,0.002074980029238608,-0.0043298098238515334,0.015454736093794434,-0.02517850572642757
1999-06-29,-0.025644128810318575,0.005727155835303,-0.033213425464412874,-0.015072729654527443,-0.010773878611653197,-0.00480028454746897,-0.0224435708782506,0.0010168891343520395,-0.008157660641471361,0.006006063265507047,-0.003146718904861479,0.014931326419253526,-0.019132260725629596,0.025596734479117263,0.009341112516023133
1999-06-30,-0.017847122440521165,0.004825232009421099,-0.03908267112244732,-0.0032063566747438463,-0.005462370191338616,-0.0032898126778533976,-0.015060781453298732,5.3809758839625454e-05,0.0007695595000788241,0.02547753977525259,0.0016728950104399674,0.01883134913034277,0.005516774034340748,0.0055252046441987045,-0.0006705385181540729
1999-07-01,-0.009282384397603228,-0.010703126751604753,0.008613084104897634,-0.02032267068644131,-0.01719298006967172,-0.0008896875908427774,0.01458392313807712,0.023295917824123446,0.003920454749135313,-0.02240942485442026,-0.008704830704467694,-0.0038824455906105782,0.008746587572467572,-0.020427940935956564,0.002870149797076194
1999-07-02,-0.007351012804547532,0.012214265559602172,-0.013834163772817466,-0.007446905037635831,0.005559044525375242,-0.004101556125205799,-0.012054727767039329,0.008105210062473516,-0.0020690800952015416,0.009720936988033854,-0.006977702196559168,-0.0029368886880464943,0.001053329661496623,-0.008531470910217496,-0.0013691347464741693
1999-07-06,0.0007739312059946163,-0.006263353395282946,-0.006960236386131933,0.011064781175166658,-0.019493871045637216,-0.002342680666728493,-0.00857549822046415,-8.362203142191094e-05,0.005724708555603429,0.0073918783614204744,0.0030160467931470056,-0.0172548507836219,-0.0022187071299840664,-0.00828735123064011,0.010434879324142773
1999-07-07,-0.017255229212882795,-0.013271170819507664,0.008943854986658251,0.034364318611873,0.015748042609025112,-0.018472395856167105,0.0048823910119069475,-0.04159939957742753,-0.03932799048387076,0.019407435221128613,-0.007640945898303473,-0.008669240826914143,0.015901290245298995,0.013219949637835396,-0.021191207449778083
1999-07-08,-0.014354507104740157,0.02855384222144744,-0.017073709241183177,-0.0001382761595337548,-0.0069718909033236465,0.01218081820420035,-0.0004052233888571303,0.005861576586918904,-0.008891563829061852,-0.0036482784681054798,0.00330810044938343,0.0005979258544494034,-0.0010014523115366703,-0.0010110447003784074,-5.046355799583676e-06
1999-07-09,-0.011400261594061685,-0.007785729074934658,0.009608834288430259,-0.008606169098458556,0.002214625501915658,0.002654572779679414,-0.00275588212969097,0.01110760552711026,-0.007134148659996059,0.0031879816267549287,-0.02380390858275828,0.0011210635168625446,-0.025887630773643405,0.004568910225075074,0.0006770773995979562
1999-07-12,0.01797118521643259,3.2536431434190756e-05,0.010496196820266866,-0.0010633124392571062,0.011595786623243922,-0.015436336120228862,0.00851013649086574,-0.0021001410455359403,0.00534773249056092,0.016467386439385612,0.005785228237493977,0.0008067557597788084,-0.005412182026944336,-0.0020013349478709827,-0.012986151860611745
1999-07-13,-0.009183830837238813,0.024242030212832204,0.012563931256469702,0.007289760253663062,-0.004649743795814511,0.009044532103489225,0.0038846118226953047,0.0051608224121923235,-0.007411354165938586,-0.008604029556692755,-0.002904674363250751,0.013201833850765005,0.009763861177006531,-0.006254667810059281,0.009266349095010932
1999-07-14,-0.028346689657927294,0.002392395547404097,-0.024162878479687348,0.0005806222124399066,-0.00560361865508791,0.010591072592490086,-0.004006594509911524,-0.0031450813161277027,0.016906850688090096,-0.0028282717615130074,-0.0005537569732130799,-0.0041377840112971145,0.00988901386489709,-0.01034012998172938,0.0018925069427274148
1999-07-15,-0.016617229134634186,-0.021585637560159514,0.0013903355111211275,0.005101299954337779,-0.0009292684829710349,-0.003219458488283927,0.02485876723305687,-0.006674258220992087,-0.009160123185662032,0.012586955117360906,-0.004364046377545419,-0.0009662190513786842,-0.010387175495430863,-0.0028818996450326894,0.011039556116906329
1999-07-16,-0.00012384972775758367,-0.015027066419414188,-0.002089392509520121,-0.004168945459201953,-0.0049822485935386174,-0.005329457537299699,0.003119666471226988,0.005934303069246196,-0.004623295985033197,0.019366042870094354,-0.013132562998064973,-0.0020676565365890386,-0.007253234750185426,0.013884947791060418,8.765594378935945e-05
1999-07-19,0.016059112129292567,-0.0008308535626371061,0.0017322229365783033,0.005403990722871054,-0.00757854592851296,-0.009607763317693146,-0.009760625075673716,-0.0041872002569415786,0.010656140497998524,-0.006638273546211674,0.0037697425024410215,0.007129693961672842,0.0029624588663698954,-0.00015416098554223265,0.018740737438704268
1999-07-20,0.06977335449804163,0.04402022129844519,0.030379288643603224,0.02373441701865752,-0.014971265966328895,0.012077702200590281,-0.0016586434968322216,0.0010719468447490314,0.005953269781827847,0.0065053895930838445,0.009881772370282583,0.003700554699098615,-0.00416373979431202,0.007465502126674161,-0.00916490660400439
1999-07-21,-0.0006883220207001661,-0.016554190081963925,0.011100805233758733,0.01889712631165312,0.015998643178608534,-0.018451280370614446,-0.016950968012847192,-0.002259376942369068,0.0022309998943698954,0.01616327494705639,0.023822787680051024,0.016695039279953052,-0.008805719053379733,-0.009718984660819949,0.014089785815496327
1999-07-22,0.0635971188505496,0.009897897036701115,0.0011834317119732377,-0.013273520913388608,0.011356427851404595,0.005389063103049091,-0.011242617660935754,0.0027872795400763744,0.0036568188019025357,0.031998917982207796,-0.026837156301178826,-0.008718055165081914,-0.006758382307372391,0.0008568448810865204,0.0029770198224676418
1999-07-23,-0.01853827372033121,0.021098648464574113,0.0007147001707428829,0.0035411103484222087,0.006519558981876941,-0.0004236301198347063,0.010436217180314157,-0.013894629475667495,-0.004503923185535188,-0.0012508606510490045,0.004703161850167559,-0.00224046817001381,0.0005617971883936971,0.011934026658294213,-0.0027968012953931993
1999-07-26,0.0356552784974337,0.005167196849950322,0.02401842007166214,-0.007491424524992678,0.010017767504861871,0.0035402869209133843,-0.004606212815901498,-0.002778027638609633,-0.008019066062179885,-0.005713998861512287,-0.02088016933061883,-0.0013696456651644373,0.01152383676413962,-0.01152368141124234,0.0066683850928457074
1999-07-27,-0.04574675174536861,-0.01514511668213073,-0.007747130277678075,-0.030516916186647713,-0.023778202972711347,-0.0048253029341557875,-0.007120201679524183,-0.00626824918249425,0.016058705093949358,0.0009638671435064795,0.01883418222812891,-0.0016985924512067825,0.0016435784461423433,0.006502474559490305,-0.006663695735334155
1999-07-28,-0.030379325993412643,0.009105191643002547,-0.0043029641249478666,0.00021978489767220197,0.004377844183331857,0.006237151279541788,-0.010339789562069285,0.0013327749572258035,-0.01803763911327651,-0.002415070241608994,0.007828114505130143,-0.003170351917672054,-0.0020889635586517617,-0.00662381807536801,-0.006846294248157126
